PVWatts Hourly PV Performance Data,,,,,,,,,,,
Requested Location,"29.760, -95.369",,,,,,,,,,
Location,"Lat, Lng: 29.77, -95.38",,,,,,,,,,
Latitude (DD),29.77,,,,,,,,,,
Longitude (DD),-95.38,,,,,,,,,,
Elevation (m),14.96000004,,,,,,,,,,
DC System Size (kW),120000,,,,,,,,,,
Module Type,Standard,,,,,,,,,,
Array Type,Fixed (open rack),,,,,,,,,,
Array Tilt (deg),25,,,,,,,,,,
Array Azimuth (deg),180,,,,,,,,,,
System Losses (%),14,,,,,,,,,,
DC to AC Size Ratio,1.2,,,,,,,,,,
Inverter Efficiency (%),96,,,,,,,,,,
Ground Coverage Ratio,NA,,,,,,,,,,
Albedo,From weather file,,,,,,,,,,
Bifacial,No (0),,,,,,,,,,
Monthly Irradiance Loss (%),,,,,,,,,,,
1,9,8,0,6,10,3.1,0.14,5.365,10.107,490069.418,0
1,9,9,0,58,11,2.3,0.14,52.111,12.198,5247179.434,4585623.498
1,9,10,0,49,12,1.9,0.14,44.031,13.093,4348230.154,3718527.564
1,9,11,0,48,13,2.1,0.14,43.158,14.027,4216128.061,3591106.374
1,9,12,0,64,12,2.7,0.14,57.594,13.224,5703629.004,5025899.245
1,9,13,0,122,11,3.1,0.14,111.346,13.212,11339023.09,10461608.91
1,9,14,0,65,9,3.3,0.14,58.45,10.126,5915703.267,5230458.874
1,9,15,0,42,8,3.2,0.14,37.697,8.739,3801638.017,3191303.36
1,9,16,349,86,7,2.7,0.14,255.916,12.452,26995003.69,25562835.87
1,9,17,23,9,5,2.1,0.14,9.684,5.191,556474.927,61129.302
1,9,18,0,0,4,1.6,0.14,0,4,0,0
1,9,19,0,0,3,1.2,0.14,0,3,0,0
1,9,20,0,0,3,1.2,0.14,0,3,0,0
1,9,21,0,0,2,1.1,0.14,0,2,0,0
1,9,22,0,0,2,1,0.14,0,2,0,0
1,9,23,0,0,2,0.9,0.14,0,2,0,0
1,10,0,0,0,2,1,0.14,0,2,0,0
1,10,1,0,0,2,1.1,0.14,0,2,0,0
1,10,2,0,0,2,1.2,0.14,0,2,0,0
1,10,3,0,0,2,1.3,0.14,0,2,0,0
1,10,4,0,0,2,1.5,0.14,0,2,0,0
1,10,5,0,0,2,1.6,0.14,0,2,0,0
1,10,6,0,0,2,1.8,0.14,0,2,0,0
1,10,7,77,13,3,1.9,0.14,18.191,3.365,1040254.803,527766.933
1,10,8,0,34,3,1.9,0.14,30.496,3.758,3099746.753,2514282.895
1,10,9,0,63,5,1.7,0.14,56.621,6.469,5857367.323,5174190.004
1,10,10,0,88,7,1.5,0.14,79.271,9.145,8147707.655,7383374.472
1,10,11,0,110,8,1.3,0.14,99.858,10.825,10222257.73,9384414.985
1,10,12,0,130,9,1.3,0.14,118.872,12.361,12147859.25,11241784.79
1,10,13,0,118,10,1.5,0.14,107.494,12.904,10944160.4,10080737.78
1,10,14,0,135,10,1.7,0.14,124.741,13.23,12830085,11899836.57
1,10,15,748,83,9,1.8,0.14,573.91,23.662,60661403.16,58036300.95
1,10,16,554,60,7,1.4,0.14,318.155,15.808,33329494.69,31672870.67
1,10,17,84,11,5,1.3,0.14,15.651,5.357,874309.704,367701.929
1,10,18,0,0,4,1.9,0.14,0,4,0,0
1,10,19,0,0,4,2.5,0.14,0,4,0,0
1,10,20,0,0,3,2.6,0.14,0,3,0,0
1,10,21,0,0,2,2.4,0.14,0,2,0,0
1,10,22,0,0,1,2,0.14,0,1,0,0
1,10,23,0,0,1,1.8,0.14,0,1,0,0
1,11,0,0,0,1,1.8,0.14,0,1,0,0
1,11,1,0,0,0,1.8,0.14,0,0,0,0
1,11,2,0,0,0,1.9,0.14,0,0,0,0
1,11,3,0,0,0,1.9,0.14,0,0,0,0
1,11,4,0,0,0,1.9,0.14,0,0,0,0
1,11,5,0,0,0,2,0.14,0,0,0,0
1,11,6,0,0,0,2.2,0.14,0,0,0,0
1,11,7,82,13,0,2.9,0.14,18.619,0.309,1076217.02,562454.865
1,11,8,530,68,1,3.8,0.14,319.374,6.699,34711237.61,33005652.95
1,11,9,741,90,2,4.1,0.14,581.52,12.002,64112152.46,61364776.48
1,11,10,853,97,4,4.1,0.14,784.073,17.46,84097770.58,80642224.69
1,11,11,912,97,5,4.1,0.14,914.929,20.684,96300792.65,92412845.18
1,11,12,933,95,6,4,0.14,952.517,22.557,99349738.57,95353754.81
1,11,13,931,89,7,4,0.14,913.961,22.895,95470827.09,91612288.6
1,11,14,901,81,7,3.9,0.14,800.914,21.154,84807162.79,81326480.32
1,11,15,832,68,6,3.7,0.14,608.419,17.1,65966045.15,63152978.39
1,11,16,673,49,5,2.8,0.14,356.28,12.461,37917010.17,36097832.24
1,11,17,196,12,3,1.9,0.14,25.142,3.488,1376126.231,851737.101
1,11,18,0,0,1,1.7,0.14,0,1,0,0
1,11,19,0,0,0,1.6,0.14,0,0,0,0
1,11,20,0,0,0,1.6,0.14,0,0,0,0
1,11,21,0,0,0,1.7,0.14,0,0,0,0
1,11,22,0,0,0,1.7,0.14,0,0,0,0
1,11,23,0,0,-1,1.7,0.14,0,-1,0,0
1,12,0,0,0,-2,1.6,0.14,0,-2,0,0
1,12,1,0,0,-2,1.6,0.14,0,-2,0,0
1,12,2,0,0,-3,1.5,0.14,0,-3,0,0
1,12,3,0,0,-3,1.4,0.14,0,-3,0,0
1,12,4,0,0,-3,1.3,0.14,0,-3,0,0
1,12,5,0,0,-3,1.2,0.14,0,-3,0,0
1,12,6,0,0,-3,1.4,0.14,0,-3,0,0
1,12,7,199,13,-2,2.1,0.14,28.12,-1.475,1581569.413,1049900.614
1,12,8,667,50,0,2.8,0.14,357.179,7.483,38783645.39,36933759.12
1,12,9,829,69,2,3,0.14,610.371,14.446,66801066.44,63958411.55
1,12,10,901,81,4,3,0.14,797.535,20.229,84732368.62,81254336.41
1,12,11,931,89,6,3,0.14,915.796,24.607,95037538.35,91194353
1,12,12,306,281,7,3,0.14,589.595,18.939,61843155.22,59176178.84
1,12,13,318,261,8,2.9,0.14,567.641,19.699,59506157.87,56921990.59
1,12,14,387,207,8,2.8,0.14,530.838,19.155,56172290.35,53706255.26
1,12,15,174,164,7,2.5,0.14,284.754,13.32,30581204.67,29021963.5
1,12,16,277,77,5,1.7,0.14,216.718,10.617,22990200.11,21699938.41
1,12,17,127,13,2,1.2,0.14,21.96,2.507,1234165.354,714806.462
1,12,18,0,0,2,1.6,0.14,0,2,0,0
1,12,19,0,0,1,1.9,0.14,0,1,0,0
1,12,20,0,0,0,2,0.14,0,0,0,0
1,12,21,0,0,0,1.9,0.14,0,0,0,0
1,12,22,0,0,0,1.8,0.14,0,0,0,0
1,12,23,0,0,0,1.7,0.14,0,0,0,0
1,13,0,0,0,0,1.6,0.14,0,0,0,0
1,13,1,0,0,0,1.5,0.14,0,0,0,0
1,13,2,0,0,0,1.5,0.14,0,0,0,0
1,13,3,0,0,-1,1.5,0.14,0,-1,0,0
1,13,4,0,0,-1,1.4,0.14,0,-1,0,0
1,13,5,0,0,-1,1.2,0.14,0,-1,0,0
1,13,6,0,0,-1,1.2,0.14,0,-1,0,0
1,13,7,0,5,0,1.7,0.14,4.628,0.101,272279.476,0
1,13,8,0,29,1,2,0.14,25.997,1.633,2649688.011,2080171.523
1,13,9,0,73,2,1.9,0.14,65.649,3.633,6906947.14,6186579.035
1,13,10,0,115,4,1.6,0.14,105.05,6.78,11008204,10142512.06
1,13,11,10,208,5,1.2,0.14,205.166,10.946,21519186.26,20281048.43
1,13,12,2,186,6,1,0.14,175.483,11.339,18238968.42,17117061.75
1,13,13,0,166,7,1,0.14,154.169,11.693,15962669.96,14921421.59
1,13,14,0,116,7,0.9,0.14,106.01,10.316,10958856.93,10094913.55
1,13,15,0,71,7,0.8,0.14,63.843,9.055,6564541.288,5856305.983
1,13,16,0,30,5,0.7,0.14,26.896,5.889,2696410.325,2125238.28
1,13,17,0,18,3,0.7,0.14,16.66,3.462,1021628.906,509801.026
1,13,18,0,0,2,0.8,0.14,0,2,0,0
1,13,19,0,0,2,0.9,0.14,0,2,0,0
1,13,20,0,0,1,0.9,0.14,0,1,0,0
1,13,21,0,0,1,0.9,0.14,0,1,0,0
1,13,22,0,0,1,0.9,0.14,0,1,0,0
1,13,23,0,0,1,0.8,0.14,0,1,0,0
1,14,0,0,0,1,0.6,0.14,0,1,0,0
1,14,1,0,0,1,0.5,0.14,0,1,0,0
1,14,2,0,0,2,0.5,0.14,0,2,0,0
1,14,3,0,0,1,0.6,0.14,0,1,0,0
1,14,4,0,0,1,0.7,0.14,0,1,0,0
